公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G
5388,中磊,通信網路業,559.4554,27176.11,6775982.01,0.4432,0.16485,210300,3.4,172.48,4318.69,4491.17,0.0718,1437,1267,1023,657,0.2268,7,0.0062,0,0,0,8,4,0.125,0.9333,6,73,53,80,72
5434,崇越,電子通路業,317.9018,789.3551,505829.47,0.04,0.042,5620,0.21,0,37.94,37.94,0,2357,2085,1711,1289,0.27,0,0,0,0,0,9,3,0.222,1,4,74,42,85,80
5469,瀚宇博,電子零組件業,5952.68,17682.59,15.23,3.2358,0.0206,328127,0.1979,4989.76,625.025,5614.79,0.0034,1107,946,861,730,0.2027,9,0.0132,0,0,0,9,4,0.2222,0.9,1,61,66,48,67
5471,松翰,半導體業,856.2272,696,88740.80785,0.6271,0.00125,2781,0.0012,0,0,0,0.0001,1735,1482,1483,1396,0.17,0,0,0,0,0,9,3,0,0.96,5,60,66,43,68
5484,慧友,光電業,250.3037,153310.045,4309.755,0.7402,0.0003,2973,8.7917,0,0.124,0.124,0.0004,787,647,653,582,0.2558,0,0,0,0,0,7,3,0.1429,0.9429,1,63,65,65,59
5515,建國,建材營造,92.5278,449.733,21616.55,10.8021,0,1599,4.36,0,10201.37,10201.37,0.27125,1055,897,926,780,0.1667,10,0.0227,0,0,0,13,3,0,0.967,2,62,58,55,71
5519,隆大,建材營造,24.36,297.11,30.55565,3.2471,0,7642,0.077,0,2504.02,2504.02,0.02705,1588,1336,1138,1088,0.0101,0,0,0,0,0,7,3,0,1,2,52,31,63,61
5521,工信,建材營造,259.5151,1200.52,635952.394,0.2748,0,49972,9.4038,0,121904.92,121904.92,22.9403,686,588,557,417,0.1273,0,0,0,0,0,7,3,0.1429,1,1,57,45,48,73
5522,遠雄,建材營造,84.1823,2614.35,170964.86,7.9504,0,109090,4.9942,0,16811.16,16811.16,0.7696,2300,1951,1457,1347,0.3409,0,0,0,0,0,7,3,0.1429,0.8333,2,58,40,55,75
5525,順天,建材營造,37.8905,289.2127,24.1113,0.0738,0,6447,1.4543,0,632.7563,632.7563,0.02705,1820,1613,1461,1261,0.2727,0,0,0,0,0,13,3,0.0769,0.8846,1,59,34,90,55
5531,鄉林,建材營造,37.8962,194.1502,10826.775,0.1003,0,3289,23,0,4072.995,3582.9,0.2682,923,762,718,614,0.3924,1,0.007,0,0,0,7,3,0.2857,0.8929,1,61,43,63,73
5533,皇鼎,建材營造,6.29855,60.209,389.17695,0.0176,0,726,0.2126,0,3385.2928,202.1928,0.4635,1487,971,851,829,0.5,0,0,0,0,0,9,3,0.2222,1,1,57,31,85,55
5534,長虹,建材營造,11.36155,19.727,315.47875,0.0782,0,792,15.52,0,13326.0428,13523.65,0.46045,1827,1610,1127,1127,0.2308,0,0,0,0,0,10,4,0.2,0.9574,1,49,25,70,52
5538,東明-KY,鋼鐵工業,1425,12912,896520,1.1057,0.879,172528,13.3062,1806,28,1834,0.1414,701,538.5,565.5,514,0.3714,0,0,0,0,0,7,4,0,0.8857,1,49,28,70,56
5546,永固-KY,建材營造,16.02655,22741.965,233.4122,2.00295,0,85992.5,7.1152,0,16318.61,16318.61,267.48305,961,788.5,778.5,691.5,0.3,0,0,0,0,0,7,3,0.2857,0.9,1,52,25,60,66
5607,遠雄港,航運業,2366.23,13642.04,8976.12,0.0055,0,370.226,5.967,2765.9,0,2765.9,0.1335,3690,3279,895,831,0.3097,5,0.0076,0,0,0,7,3,0.1428,0.786,1,59,28,75,59
5608,四維航,航運業,363991.79,88.986,46.411,105.205,0,12743.79,20.7554,0,410.805,410.805,0.6691,1704,1481,1008,924,0.75,0,0,0,0,0,7,4,0.4286,1,4,66,47,63,78
5706,鳳凰,觀光餐旅,3783.115,8135.105,169.5199,5.2611,0.0008,138383.5,114.3572,0,966.89,966.89,0.3679,808,685,867,615,0.65,0,0,0,0,0,9,3,0.11,1,2,72,25,93,64
5871,中租-KY,其他,4469.48,7467.53,3453.45,0.1224,0.1155,86.203,0.8839,0,0,1404.25,0.0144,1741.5,1483,752,640,0.31,2,0.0002,0,0,0,9,4,0.1111,0.98,8,72,65,60,88
5876,上海商銀,金融保險業,1069,7323,2841476.3,0.1702,0.0568,65100,2.22,0,201,201,0.07,1781,1443,1390,1260,0.4866,0,0,0,0,0,9,3,0,0.97,2,73,79,78,70
5880,合庫金,金融保險業,2781.54,19699.26,14231773.82,0.3663,0.0592,265997,4.3338,0,617.73,617.73,0.01,1794,1445,1376,1290,0.7222,40,0.0041,0,0,0,15,5,0.2,0.9526,4,78,62,70,85
5906,台南-KY,貿易百貨,66.7504,33647.515,2031.03235,7.29405,0.0002,519122.5,141.6339,0.495,194.403,194.898,0.07375,846.5,675,603.5,548,0.5,0,0,0,0,0,7,3,0.2857,0.9629,1,59,25,65,60
5907,大洋-KY,貿易百貨,0.5008,64056.03,1782.87295,11.6534,0.0002,901330,164.0039,0.495,308.241,308.736,0.1907,747.5,592,573,523.5,0.076,0,0,0,0,0,7,3,0.1429,0.8673,1,66,29,73,69
6005,群益證,金融保險業,357.2313,4858.63,20.5891,0.4918,0.0172,52422,4.9431,0,101.4061,101.4061,0.0096,1351,1196,996,773,0.5359,0,0,0,0,0,11,3,0.2727,0.8522,4,65,33,53,77
6024,群益期,金融保險業,36.4715,508.6562,1.733,0.2722,0.0642,5544.16,5.7679,0,5.0969,5.0969,0.0026,1727,1563,1333,1022,0.3548,0,0,0,0,0,7,3,0.2857,0.9796,2,78,40,83,83
6108,競國,電子零組件業,347,14303,3003,13.78,0.0058,304068,237.37,1097.12,36.8,1133.92,0.8854,622,528,498,463,0.2,2,0.0043,0,0,0,8,4,0.625,0.9722,1,61,71,48,64
6112,邁達特,資訊服務業,160.6547,1480.7,661.6896,0.1162,0,10697,15.94,0,0.97,0.97,0.0015,1259,1085,1067,867,0.44,0,0,0,0,0,5,2,0.2857,1,4,77,46,73,86
6115,鎰勝,電子零組件業,786.758,20139.9,5039.85,3.3065,0.0224,5442,8.16735,164.575,73.815,238.39,0.08865,999,861,699,551,0.25,0,0,0,0,0,9,3,0.22,1,1,66,55,70,70
6116,彩晶,光電業,18664.64,261086.68,226388.59,22.6464,0.0057,1414400,114.4988,3521.42,5859.97,9381.39,0.7594,865,735,832,724,0.224,36,0.0103,0,0,0,8,4,0.5,1,2,62,64,30,84
6117,迎廣,電腦及週邊設備業,963.9252,4921.55,18739.71,2.5701,0.0809,34806,14.6931,0,146.75,146.75,0.0619,775,667,669,542,0.2537,10,0.0138,0,0,0,6,2,0.5,0.9286,2,59,51,60,65
6120,達運,光電業,1722.75,58852.66,10808.39,3.4089,0.0875,1298426,73.0445,91.3662,5314.07,5405.44,0.3112,1419,1220,1082,979,0.2431,5,0.0008,0,0,0,7,3,0.1429,0.97,1,72,83,60,73
6128,上福,電腦及週邊設備業,14.23,1650.34,2206.3186,1.37,0,22840,18.73,0,516.29,516.29,0.4235,750,635,563,463,0.1905,0,0,0,0,0,9,3,0.2222,0.969,1,64,68,60,63
6133,金橋,電子零組件業,413.04945,10221.813,2572.7049,1.81635,0.3023,524,19.72675,2804.57,5626.285,8430.855,0.47085,1089,906,670,556,0.091,0,0,0,0,0,7,3,0.1429,0.9643,1,50,28,70,51
6136,富爾特,通信網路業,45.2202,119.3106,162.0288,0.275,0.073,1798,8,3.555,15.7195,19.2745,25.5075,1063,932,776,724,0.37,0,0,0,0,0,7,3,0.14,1,1,61,43,63,63
6139,亞翔,其他電子業,362.1356,352.5667,289.68725,0.0246,0,550.9926,0.0189,0,12.6161,12.6161,0.0009,1831,1619,1042,762,0.0459,4,0.0007,0,0,0,8,3,0.125,0.8906,1,55,34,80,53
6141,柏承,電子零組件業,4633,34726,1805,2.7694,0,8384,29.2967,98.61,147.06,245.67,0.0697,648,532,558,478,0,2,0.0288,0,0,0,7,3,0,1,1,51,45,50,58
6142,友勁,通信網路業,134.7923,3678.97,723.1592,1.7866,0,23030,9.0692,17.26,12,29.26,0.0115,738,603,582,422,0.1765,6,0.015,0,0,0,7,3,0.1429,0.9783,1,64,70,68,61
6152,百一,通信網路業,378.6214,328.8854,496.19,1.7641,0.00075,76711,1.4863,0.036,1.2,1.236,0.0006,1212,1050,1014,865,0.0003,0,0,0,0,0,7,3,0,1,1,61,55,63,61
6153,嘉聯益,電子零組件業,13303.32,41740.47,3422.425,5.597,0,938000,95.3777,1890,1700,3590,0.365,740,613,652,558,0.1321,14,0.0073,0,0,0,7,3,0,0.9516,1,71,70,68,75
6155,鈞寶,電子零組件業,21.4088,5945.16,1540.7,5.1557,0.336,50270,122.655,14.1,47.59,61.69,0.285,586,479,494,450,0.3,3,0.0146,0,0,0,11,3,0.0909,0.8864,1,58,50,60,63
6164,華興,光電業,276.0695,4642.22,7082.8038,9.8198,0.0007,54682,14.8511,0,0.01,0.01,0.35595,1058,894,682,691,0.167,0,0,0,0,0,11,4,0.0909,0.94,1,55,28,78,58
6165,浪凡,數位雲端,22.33055,159.45325,708574.118,0.2758,0.0362,1764.01,0.831,0,326.795,333.20195,0.01755,1352,1183,756,553,0.333,0,0,0,0,0,7,4,0.5714,0.8929,1,50,25,55,58
6166,凌華,電腦及週邊設備業,679.86,5081.89,1469.37,0.7343,0.0085,34270,4.3673,0,5.78,5.78,0.0007,1396,1200,1089,963,0.2685,2,0.0091,0,0,0,9,4,0.3333,0.9444,2,63,42,65,77
6168,宏齊,光電業,258.5233,8347.96,487.4518,4.23,0.23,41493.9,20.41,2.92,93.8,96.72,0.05,816,678,710,607,0.28,0,0,0,0,0,4,3,0,0.9762,2,67,69,60,71
6176,瑞儀,光電業,2580.77,102871.2,72775.51,2.3952,0.026,1256500,28.49,44.87,4060.82,4105.69,0.95,1664,1466,1214,960,0.1902,15,0.0012,0,0,0,10,4,0.1,0.8706,5,78,77,73,82
6177,達麗,建材營造,15.93,1230.93,96.98945,0.081,0,41980,2.7,0,7199.5,7199.5,0.5696,1531,1275,776,706,0.25,0,0,0,0,0,7,3,0.1429,0.9386,1,49,25,55,63
6183,關貿,資訊服務業,110.4312,1199.51,477.01955,0.5702,0.01025,11065,8.85445,0,46.7144,12.669,0.00355,1376,1187,1219,1114,0.4545,0,0,0,0,0,15,3,0.133,0.9333,2,71,50,70,77
6184,大豐電,其他,180.7047,1443.89,2277.23,2.1298,0,4630,6.0698,0,42.5858,42.5858,0.0558,997,859,661,574,0.4,0,0,0,0,0,9,3,0.1111,0.9722,2,51,25,65,51
6189,豐藝,電子通路業,58.1658,369.7126,112.0163,0.0183,0,5418,0.1836,0,13.897,13.897,0.0005,1454,1209,1108,909,0.4844,0,0,0,0,0,9,4,0.3333,0.9841,2,67,43,70,77
6191,精成科,電子零組件業,259.9742,255926.58,42728.33,11.1973,0.0018,3443727.4,150.5177,50431.1,18966.7,69397.8,3.0332,3563,3212,2094,1714,0.0018,0,0,0,0,0,9,4,0.2222,0.9556,1,60,60,48,69
6196,帆宣,其他電子業,552.7936,9520.9,0,0.179,0,75712.51,1.35,4.18,179.5,183.68,0.0033,2051,1819,1633,1275,0.1459,1,0.0013,0,0,0,10,4,0.1,1,2,77,81,78,73
6197,佳必琪,電子零組件業,229.42,3086.57,30486.14,0.57525,0,64862.515,21.7824,11.61,59.56,71.17,0.02195,1285,1126,932,763,0.4375,1,0.0049,0,0,0,9,4,0.3333,1,3,57,25,68,72
6201,亞弘電,其他電子業,1608.925,12792.99,14422.225,3.1672,0.1016,127097.05,11.8363,6.5515,538.34355,544.895,0.117,801,679,654,608,0.0361,0,0,0,0,0,7,3,0.1429,0.9524,1,63,65,60,63
6202,盛群,半導體業,36.6861,1218.31,88406.0934,0.48,0.00815,11850.91,4.5649,0.15,10.2716,10.4216,0.004,1218,980,1185,1100,0.17,0,0,0,0,0,8,2,0.125,0.9831,4,64,61,43,82
6205,詮欣,電子零組件業,39.3409,303.726,105.5598,0.3262,0,1094.1,0.4551,5.11,15.24825,20.785,0.0208,1006,862,739,539,0.43,0,0,0,0,0,9,4,0.22,0.9,1,65,39,83,71
6206,飛捷,電腦及週邊設備業,168.4156,1480.86,554.4727,0.76,0.10885,9235,22.75,2.35,126.77,129.12,0.0165,1076,933,841,671,0.29,0,0,0,0,0,7,3,0.14,0.95,2,69,43,83,79
6209,今國光,光電業,0,12283,0,12283,0.10565,189239,100,46,59.831,105.831,100,595,480,504,459,0.31,2,0.0031,0,0,0,10,4,0.1,1,1,57,61,53,58
6213,聯茂,電子零組件業,59895.08,98719.86,561046.31,4.4753,0.2744,785.606,0.0235,3605.71,10924.16,14529.87,0.4347,830,687,661,572,0.233,6,0.002,0,0,0,7,4,0.2857,1,25,63,53,35,91
6214,精誠,資訊服務業,20.4516,2810.96,643.491,0.0988,0.0205,22375,0.6359,0,43.6,43.6,0.0012,1213,987,1006,822,0.26,1,0.0002,0,0,0,13,4,0.1538,0.96,4,73,73,63,82
6215,和椿,其他電子業,21.407,345.143,289.68725,0.5205,0,1613,2.29,0,6.6,6.6,0.009,992,833,837,743,0.1136,5,0.0333,0,0,0,7,3,0,1,1,58,65,45,63
6216,居易,通信網路業,45.2202,461.931,803.6852,0.596,0.073,3941,5.085,0,11.6,11.6,0.015,1331,1155,1078,952,0.1429,0,0,1,0,0,9,3,0.1111,0.7222,1,61,60,68,57
6224,聚鼎,電子零組件業,216.3418,4380.92,918.6491,3.5296,0,34180,0.03,35,86,121,0.09,1130,959,831,696,0.2024,0,0,0,0,0,9,4,0.1111,0.9063,2,55,60,40,63
6225,天瀚,光電業,434.54485,7417.175,6908.5012,3.4078,0.21615,138325.3,56.04955,133.1945,1094.0365,1227.232,0.67305,990,845,763,763,0.6,0,0,0,0,0,7,3,0.5714,0.8333,1,50,25,63,60
6226,光鼎,光電業,434.54485,7417.175,6908.5012,3.4078,0.21615,138325.3,56.04955,133.1945,1094.0365,1227.232,0.67305,1123,938,765,616,0.5,0,0,0,0,0,9,4,0.22,1,1,48,25,68,51
6230,尼得科超眾,電腦及週邊設備業,91.0408,2769.28,303.83,0.259,0.10885,10080,0.938,0,26.6,26.6,0.0024,959,804,867,713,0.12,0,0,0,0,0,13,4,0,0.92,1,61,61,68,56
6235,華孚,電腦及週邊設備業,387.6554,964.245,206.5597,0.6341,0.0093,267258,46.2849,1078.43,1337.63,2416.06,0.4184,2924,2723,997,735,0.2727,0,0,0,0,0,10,4,0.1,0.9787,1,54,25,75,61
6239,力成,半導體業,14381.3,328260.29,314328.84,8.1,0.0113,2780544,65.77,2275.92,4091.49,6367.41,0.15,860,722,804,635,0.23,16,0.0014,0,0,0,10,4,0.1,0.9726,4,72,77,63,77
6243,迅杰,半導體業,5.8993,128.8069,1.7834,57.53965,0.00125,516,0.5895,0,0,0,0.02365,2138,1921,1489,1337,0.087,0,0,0,0,0,7,3,0,0.9762,4,65,50,73,71
6257,矽格,半導體業,515.4814,73830.07,16414.28,8.7764,0.003,334705,39.5117,6.8372,542.6753,549.5125,6.487,925,786,770,634,0.2412,29,0.0129,0,0,0,10,4,0.2,0.961,1,65,58,68,69
6269,台郡,電子零組件業,12359.94,47319.07,16815.93,2.339,0,2078033,1.931,2407,2410,4817,0.007,882,686,647,570,0.231,5,0.0019,0,0,0,11,4,0.1818,0.961,4,61,43,63,73
6271,同欣電,半導體業,717.9752,62880.74,24148.5,7.5742,0.0001,1181536,102,321,1115,1436,0.124,1089,937,948,674,0.0589,5,0.0021,0,0,0,9,3,0.3333,0.9167,9,60,53,45,77
6277,宏正,電腦及週邊設備業,112.0319,2055.48,1218.5036,0.645,0.10885,16277.02,4.84,0,34.849,5.777,0.0013,1397,1195,1115,948,0.1579,14,0.02,0,0,0,10,4,0.1,0.9571,4,65,50,60,80
6278,台表科,光電業,1289.22,53637.71,31819.3334,1.502,0.0149,401000,10.9659,298.72,1901.54,2200.26,0.0602,889,756,655,514,0.3402,0,0,0,0,0,11,4,0.3636,0.9531,1,58,34,80,61
6281,全國電,電子通路業,387.0977,18429.34,38130.9566,0.9213,0.0017,76590.8,3.7501,0,236.924,236.924,0.03645,897,742,765,708,0.27,7,0.0042,0,0,0,9,4,0,0.9222,2,59,38,58,71
6282,康舒,電子零組件業,1688.67,31478.34,1421345.71,1.5588,0.1,392938.91,30.6217,109.92,4112.23,4222.15,0.1516,1351,1166,1065,864,0.2979,26,0.0576,0,0,0,11,4,0.0909,0.9545,4,78,97,70,71
6283,淳安,其他電子業,4065.78,23557.245,15965.03,1.11205,0.095,127097.05,16.7203,47.8715,4082.90855,4130.78,0.117,1462,1251,941,983,0.4444,0,0,0,0,0,9,3,0.2222,0.9048,1,57,25,83,62
6285,啟碁,通信網路業,1831.52,55108.07,3708933.68,0.514,0.1602,683568,5.28,392.424,6222.38,6614.81,0.06,1311,1120,1170,702,0.193,14,0.0019,0,0,0,9,4,0.3333,0.9444,11,82,67,80,87
6288,聯嘉,汽車工業,13290.93,9323.08,176896.26,1.69,0.0026,47171,0.011,34.921,60.716,95.637,0.022,809,654,813,526,0.1509,1,0.0014,0,0,0,9,4,0.0022,1,4,65,47,58,85
6405,悅城,光電業,0.6311,3217,9228.615,8.75255,0.0007,77485,370.7416,1582.74,230.91,1813.65,8.6779,669,560,537,469,0.125,7,0.035,0,0,0,8,4,0.125,1,1,58,59,45,67
6409,旭隼,其他電子業,616.9552,10582.89,546783,18.1647,0,182.943,0.2967,2.13,324,326.13,0.0172,3216,2998,1294,880,0.3283,14,0.0187,0,0,0,8,4,0.375,0.85,8,83,76,80,91
6412,群電,電子零組件業,2607.86,30394.82,20085194.74,0.91,0.4363,591135.42,16.28,100.69,3326.01,3426.7,0.094,2099,1852,1830,1626,0.3136,20,0,0,0,0,7,3,0.2857,0.9643,8,80,88,65,86
6414,樺漢,電腦及週邊設備業,21.12,339.45,2873.94,0.003,0.10885,4455,36.62,0,2.486,2.486,0.02195,2118,1885,1347,1136,0.0634,0,0,0,0,0,7,4,0.5714,1,10,78,63,80,88
6415,矽力*-KY,半導體業,220.71,5760.97,381.39105,0.3877,0,69811.65,32.0528,60.765,6.405,1.61,0.11095,2072.5,1826.5,1872,1556.5,0.1588,0,0,0,0,0,8,3,0.125,1,12,66,66,58,73
6416,瑞祺電通,通信網路業,49.7587,719.8018,1545.45,0.742,0.038,6210,1.99,0,0.61,0.61,0.0002,934,782,723,630,0.0538,0,0,0,0,0,7,3,0.1429,1,1,70,54,78,67
6423,億而得-創,半導體業,0,243.692,1.7834,0.19755,0.00125,1632,8.7094,0.0463,0.0955,0.1418,0.0032,1497,1297,1278,1141.5,0.316,0,0,0,0,0,9,4,0.2222,0.8636,0,54.5,31.5,61.5,67
6426,統新,通信網路業,237.5321,1687.5062,329.7373,1.15595,0.0804,25809,9.7281,16.71,0,16.71,0.0058,772,655,620,548,0,6,0.026,0,0,0,7,3,0.143,0.976,2,56,30,54,63
6431,光麗-KY,生技醫療業,334.9389,4996.655,941.7722,3.8303,0.08075,44908.5,12.11625,1.37475,5.7185,7.09325,0.0046,1348.5,1167.5,1053,681.5,0.1538,0,0,0,0,0,10,3,0.1,0.95,1,55,25,68,57
6438,迅得,其他電子業,318.4087,683.2188,444.582,0.2841,0.00165,7450,11.22,0,71999,71999,108.43,1107,968,867,926,0.0784,0,0,0,0,0,9,3,0.1111,0.984,2,59,44,63,68
6442,光聖,通信網路業,104428,1601.27,499.9475,0.8417,0.038,8768,3.3499,0,38360,38360,14.6558,876,761,673,529,0.34,0,0,0,0,0,7,3,0.2857,1,2,74,65,75,76
6443,元晶,光電業,7634.9,52035.24,1080010.69,7.2231,0.0355,516555,73.99,1031.4,3029.3,4060.7,0.4916,774,606,561,476,0.07,41,0.0252,0,0,0,8,3,0.25,0.9792,2,55,40,45,75
6446,藥華藥,生技醫療業,692.39,2905.97,775.04,0.86,0.11615,17420,621.05675,9.27,24.53,33.8,0.006,3584,3400,1180,918,0.4107,4,0.0078,0,0,0,11,3,0.1818,1,8,63,58,63,65
6449,鈺邦,電子零組件業,2321.5126,7649.23,511546.535,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,1619,1427,1096,788,0.38,0,0,0,0,0,7,3,0,0.8787,1,57,28,73,68
6451,訊芯-KY,半導體業,295.1935,26023.7,10383.42,26.6141,0.041,442368.4,320.7763,51.984,42.43,94.414,0.0684,2565,2304,2109,1828.5,0.31,0,0,0,0,0,7,3,0.1429,0.9592,1,69,84,65,60
6456,GIS-KY,光電業,1924.27,6999.6,81230.23,0.2085,0.938,1368223.56,20.9072,410.96,9004.62,9415.58,0.1438,1125.5,957.5,723,678.5,0.5059,13,0.0008,0,0,0,7,3,0.2857,1,4,73,79,55,81
6464,台數科,其他,2332.72,7282.69,1778.97,2.3022,0.0015,15049.67,0.3603,28.555,37.6724,256.22,21.5684,1621,1409,588,527,0.6364,0,0,0,0,0,15,3,0.27,0.683,2,70,53,78,71
6472,保瑞,生技醫療業,9687.58,19678.29,5219.29,2.068,0.037,152575.13,10.7447,620.3,171.17,791.47,0.0557,1641,1489,768,538,0.3684,1,0.0065,0,0,0,8,4,0.125,0.8602,11,77,58,85,78
6477,安集,光電業,11958.7765,153310.045,776.4038,6.6192,0.23,24890,16.5733,0.46,51.26,51.72,0.0344,627,502,526,480,0.75,8,0.0351,0,0,0,9,3,0.2222,0.9231,1,68,48,88,68
6491,晶碩,生技醫療業,31.5618,374.23445,29373.4,0.0255,0.055,211645,251,82.753,2721.2,2803.95,3.2,1054,918,889,774,0.316,27,0.016,0,0,0,9,3,0.1111,0.9333,8,68,64,58,82
6504,南六,其他,5858.97,17344.06,7616.1111,3.982,0.0585,5195.5,7.43695,0,428.666,428.666,0.09005,900,734,601,523,0.4,0,0,0,0,0,8,3,0.125,0.98,1,50,45,40,62
6505,台塑化,油電燃氣業,24004680,181692,162512.631,34.0504,0,43023748,60.57,440.37,1517451.16,1517891.53,2.1369,1561,1364,1435,1323,0.0996,2,0.0004,0,0,0,15,3,0.0667,0.8778,4,72,78,58,79
6515,穎崴,半導體業,123.3301,4702.43,35769.45105,1.31,0.00815,21543,5.8509,5.47,805.72,811.19,0.2203,1130,967,1081,798,0.229,15,0.017,0,0,0,9,4,0,0.9206,5,66,41,85,71
6525,捷敏-KY,半導體業,240.66,33787.21,5048.34,7.6459,0,232189,52.5435,243.3,1128.5,1371.8,0.3104,2565,2304,2109,1828.5,0.5052,6,0.0023,0,0,0,9,4,0.3333,1,1,69,70,70,67
6526,達發,半導體業,216.0551,16459.78,5212.50605,13.31455,0.0763,222202.555,160.3882,357.342,34.97,392.312,0.03735,3125,2813,2804,2347,0.14,0,0,0,0,0,7,4,0.1429,0.931,1,63,57,65,65.5
6531,愛普*,半導體業,14.6725,360.3487,335.29125,0.0887,0.00125,2669,17.1,0.066,0,0.066,0,2823,2507,2008,1573,0.3261,0,0,0,0,0,8,4,0.25,0.9836,4,57,34,50,81
6533,晶心科,半導體業,17.73015,430.913,470.08025,0.524,0.00125,3627,4.41,0.3108,5.96885,6.27965,0.00215,934,699,2269,1916,0.1026,0,0,0,0,0,7,3,0,0.9286,19,68,48,85,71
6534,正瀚-創,生技醫療業,492.2169,3126.19,278.6544,2.5726,0.0515,36708,24.2324,2.7495,11.245,13.9945,0.0092,1693,1490,1341,720,0.3636,0,0,0,0,0,9,3,0,0.9389,1,52.5,29.5,59,58
6541,泰福-KY,生技醫療業,334.9389,4996.655,941.7722,3.8303,0.08075,44908.5,12.11625,1.37475,5.7185,7.09325,0.0046,1348.5,1167.5,1053,681.5,0,0,0,0,0,0,9,3,0,0.9296,1,50,34,50,59
6550,北極星藥業-KY,生技醫療業,334.9389,4996.655,941.7722,3.8303,0.08075,44908.5,12.11625,1.37475,5.7185,7.09325,0.0046,1348.5,1167.5,1053,681.5,0.25,0,0,0,0,0,6,2,0,0.9588,4,60,25,68,69
6552,易華電,半導體業,198.7824,17282.91,88426.60105,0.0411,0.0205,428912,0.001,1136.06,126.5624,1262.62,0,532,452,490,460,0.2388,0,0,0,0,0,7,3,0,0.8571,1,67,74,65,64
6558,興能高,其他電子業,585.22,8172.86,11869.87,7.146,0.0066,52420,42.77,71.94,107.59,179.53,0.1465,1383,1162,916,772,0.4348,0,0,0,0,0,9,3,0.3333,1,1,59,34,78,65
6573,虹揚-KY,半導體業,136.9167,6895.86,41.5921,0.5449,0,2020.2395,32.0528,662.7,27.51,690.21,0.11095,2565,2304,2109,1828.5,0.275,3,0.0091,0,0,0,7,4,0.4286,0.9623,2,57,30,65,71
6579,研揚,電腦及週邊設備業,135.934,1391.19,74520.76,16.3034,0.0809,9571,2.0518,0.14,32.575,32.715,0.007,1291,1152,1053,891,0.1982,1,0.0019,0,0,0,11,3,0.0909,0.9848,2,68,48,78,77
6581,鋼聯,綠能環保,73130.91,9399.67,61053.51,40.4276,0.5065,58450,1.1352,931.82,96228.81,97160.63,1.8877,1246,1068,928,893,0.16,0,0,0,0,0,11,4,0.0909,0.9091,5,74,68,75,77
6582,申豐,橡膠工業,4678.71,7108.45,1986.21,13.1847,0.30785,110916,15.2436,15.84,549.8,565.64,0.3203,748,601,676,614,0.2222,0,0,0,0,0,7,3,0.1429,0.98,1,70,85,45,73
6585,鼎基,其他,2025,19052,9232.12,7.964,0.0951,69138,13.88925,0,349.35,349.35,0.2081,933,796,759,703,0.1304,1,0.0001,0,0,0,8,4,0,0.95,1,55,46,48,68
6591,動力-KY,電腦及週邊設備業,775.3108,1928.49,217.7972,0.7085,0.00465,141767.51,25.56245,539.215,668.827,1208.042,0.2245,1464,1252,751.5,721,0.019,0,0,0,0,0,7,4,0.1429,1,2,55,25,58,75
6592,和潤企業,其他,1440.43,1258.26,586.0209,0.0492,0,13569.53,18.4545,28.555,64.4148,64.4148,21.5684,1567,1330,1348,1068,0.2581,0,0,0,0,0,9,3,0,0.9667,4,62,32,63,78
6598,ABC-KY,生技醫療業,8.7996,160.106,389.6317,0.0935,0.11615,64178.5,12.755,0,53.3245,53.3245,0.02725,1017.5,855.5,725.5,597,0.3077,0,0,0,0,0,7,3,0.1429,1,2,57,25,63,67
6605,帝寶,汽車工業,1191.01,26047.41,758.43125,1.9392,0.0375,42718,3.0413,0,1182.63,1182.63,0.0842,752,633,664,601,0.257,7,0.0026,0,0,0,10,4,0.3,0.98,2,56,38,70,60
6606,建德工業,電機機械,295.8147,1960.08855,8632.7907,1.24155,0.0028,365,0.0054,0,35.025,35.025,0.0058,940,801,629,618,0.1667,0,0,0,0,0,11,3,0.0909,0.98,0,49,30,68,50
6625,必應,其他,5791.085,18069.145,1731.275,3.81065,0.15775,3335.65,84.81195,6,851,857,0.4617,1364,1229,1149,949,0.4,1,0.0034,0,0,0,9,4,0.2222,0.98,1,60,25,83,56
6641,基士德-KY,綠能環保,139.8622,395.4831,616.3782,0.3388,0.3832,9342,6.824,6.14,19.3,25.44,0.0186,809,653,684.5,592.5,0.3654,2,0.0033,0,0,0,7,3,0.2857,0.9796,3,66,53,63,77
6645,金萬林-創,生技醫療業,110.2677,492.28265,630.9234,1.7578,0.12735,11625.5,3.50675,0,0.192,0.192,0.02725,1004,845,765,643,0.5,0,0,0,0,0,9,3,0.2222,0.975,1,52.5,29.5,59,58
