公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG
啟碁,通信網路業,6285,1075,915,984,736,0.21,18,0.0034,453915,6.75,13,0,2668,55704,2679,0.87,9,4,1,0.1111,0.963,1,350,4233,4583,0.07,1,1,1,1
瑞祺電通,通信網路業,6416,863,716,678,589,0.2857,1,0.0003,5.8,3.5859,1,0,118.5658,656,117.59895,201,7,3,1,0.14,1,1,0.38,1,1.38,0.0004,1,1,1,1
統新,通信網路業,6426,775,648,609,541,0,0,0,29483,6.17415,1,0,64.4599,2580.98,403.775,3.1353,7,3,1,0.1429,0.9524,1,1.727,56.6125,23.0755,0.02445,1,1,1,1
光聖,通信網路業,6442,853,725,651,564,0.3226,0,0,18942,64.69735,2,0,84.555,2108.6,403.775,4.5,7,3,2,0.2857,1,1,0,44.661,44.661,0.08,1,1,1,1
鋐寶科技,通信網路業,6674,1206,1044,919,770,0.2048,0,0,49850.9,84.715,1,0.00075,17.39,652.53,316694.0535,0.23,7,3,1,0.1429,0.8857,0.4286,95.984,512.156,608.14,1.19,1,1,1,1
詠業,通信網路業,6792,1089,961,836,666,0.1111,11,0.0192,24221,64.69735,2,0,5276.18,46.63,11.13,3.1353,7,3,0,0,1,1,116.12,91.63,207.75,0.04325,1,1,1,1
台通,通信網路業,8011,646,529,593,553,0.2941,7,0.0273,37035.95,5.16795,1,0.0009,2646.785,349.58,1345.065,2.365,7,3,3,0.4286,0.9365,0.7,58.06,68.1455,115.41275,0.0402,1,1,1,1
華冠,通信網路業,8101,1100,938,818,647,0.14,1,0.0045,37035.95,5.16795,1,0.0009,2646.785,349.58,1345.065,2.365,9,3,0,0,0.8333,1,58.06,68.1455,126.2055,0.0402,1,1,1,1
中環,光電業,2323,721,618,600,562,0.26,8,0.0112,578000,0.81,1,0.01555,8318.645,72808,13108.27,0.0191,9,3,3,0.33,0.91,0.5556,39.08,177.56,216.64,0.0567,1,1,1,1
錸德,光電業,2349,781,677,651,566,0.0357,5,0.0086,91541,0.033,1,0.0063,113.1,22183.7,5000.125,0.0081,7,3,2,0.2857,1,1,310.705,119.285,143.13,0.0857,1,1,1,1
佳能,光電業,2374,1315,1135,1110,995,0.2258,0,0,5763,1.6119,1,0,111.089,944.819,807.6236,0.2953,9,3,0,0,1,1,0.06,48,48.06,0.0134,1,1,1,1
億光,光電業,2393,995,862,814,598,0.332,7,0.0104,341,1.8745,2,0,438.6,35916.1,807.6236,6.4,9,4,0,0,0.97,1,177.52,330.34,507.86,0.144,1,1,1,1
國碩,光電業,2406,787,662,655,601,0.28,0,0,51472,0.0616,1,0.00315,39.35,3673.43,3332.3986,0.0045,7,3,1,0.1428,0.96,1,1.14,285.64,286.78,0.0003,1,1,1,1
友達,光電業,2409,1681,1441,1475,972,0.274,3,0.0001,24991780,0.29,4,0.001,79186.29,2841287.55,1286084.64,0.042,8,5,2,0.25,0.9804,1,18099.85,64554.67,82654.52,0.0012,1,1,1,1
鼎元,光電業,2426,845,707,708,619,0.314,7,0.0096,816450,276.467,1,0.01555,11145.25,18404.07,4080.08,10.006,7,3,1,0.14,0.939,1,364.02,174.57,538.59,0.182,1,1,1,1
銘旺科,光電業,2429,723,585,466,359,0.0139,1,0.0139,82.882,0.086,1,0,263.3605,18530.55,76956.08,3.5677,7,2,0,0,0.98,0.42,0,98.465,98.465,0.102,1,1,1,1
翔耀,光電業,2438,632,516,508,463,0.6,0,0,5258.941,0.05185,1,0.00315,76.225,37862.25,2996.215,0.012,7,3,1,0.14,1,0.4228,19.54,138.0125,72.8475,0.05105,1,1,1,1
冠西電,光電業,2466,736,571,539,404,0.3043,2,0.0135,10435,0.0177,1,0,697.065,2916.5,807.6236,0.0049,9,3,2,0.2222,0.9688,0.4444,0.154,15.394,47.23,0.0001,1,1,1,1
一詮,光電業,2486,909,787,739,629,0.135,14,0.0165,194314,0.0646,1,0.034,309.135,20303.88,5000.125,9.785,7,3,0,0,0.898,0.5714,320.8254,184.1819,505.0073,0.0002,1,1,1,1
瑞軒,光電業,2489,1942,1756,1683,1378,0.3871,0,0,118547,5.332,1,0.066,568.75,2023,5000.125,0.9356,11,4,2,0.18,0.97,1,43.73,4137.6,4181.33,0.188,1,1,1,1
吉祥全,光電業,2491,961,844,544,522,0.06,0,0,799,3.563,1,0,88.121,18530.55,807.6236,3.5677,7,3,2,0.2857,1,1,0,23,23,0.05105,1,1,1,1
大立光,光電業,3008,1228,1094,1146,842,0.1,32,0.0045,904925,138.3448,4,0.01555,25495.92,31352.405,10447.73,5.088,7,2,0,0,0.94,0.29,25,2472,2497,0.09245,1,1,1,1
亞光,光電業,3019,1254,1105,954,783,0.1275,0,0,90054,11.3715,1,0.03615,172.0253,11036.15,1912.35,0.53,7,3,1,0.1428,1,0.8571,310.705,119.285,100.065,0.0857,1,1,1,1
憶聲,光電業,3024,1242,1056,867,822,0.4142,0,0,4797,3.4115,1,0,392.85,963.3345,76956.08,0.27255,11,3,4,0.3636,0.97,0.7,0,12,12,0.1016,1,1,1,1
佰鴻,光電業,3031,1374,1227,849,761,0.34,1,0.0128,190955,124.64,1,0.034,309.135,20303.88,5000.125,9.785,7,2,3,0.4286,1,1,0,309.7,309.7,0.202,1,1,1,1
全台,光電業,3038,730,630,621,535,0.1579,3,0.0035,301220,25.37,1,0.001,86,13819,8744.53,0.0012,9,3,3,0.33,0.92,0.33,32,192,224,0.23,1,1,1,1
精金,光電業,3049,1277,1053,942,824,0.2222,0,0,1010090,0.2226,1,0.01555,39846.59,44300.74,10447.73,0.17,7,3,1,0.1429,0.95,1,356.15,1088.63,1444.78,0.0029,1,1,1,1
鈺德,光電業,3050,790,658,629,579,0.38,0,0,37887,14.89225,1,0,95.329,7072.01,807.6236,7167.34,7,3,2,0.2857,1,1,195,52,247,0.4256,1,1,1,1
力特,光電業,3051,750,620,576,526,0.03,10,0.0165,502567.41,157.44,1,0.01555,0.35,18960.06,13108.27,5.1,11,3,3,0.27,0.91,0,0,542.54,542.54,0.17,1,1,1,1
華晶科,光電業,3059,2063,1861,1261,1198,0.1852,1,0.0041,20,3.563,1,0,54.4805,1145,807.6236,0.36825,7,3,3,0.4286,1,0.4286,0,60.7325,24,0.05105,1,1,1,1
正達,光電業,3149,829,710,663,583,0,0,0,167852.8,69.0468,1,0.034,49.52,26789.2,5000.125,11.04,7,3,0,0,0.9388,0.2857,0,751.51,751.51,0.31,1,1,1,1
奇偶,光電業,3356,1192,1032,947,848,0.264,0,0,27418,30.5463,1,0.2349,67.0825,6585.52,305463.12,41.626,7,3,2,0.2857,1,0.7142,0,29.4635,29.4635,0.12015,1,1,1,1
玉晶光,光電業,3406,1194,1032,879,717,0.0938,43,0,43681,2.9685,1,0,49.805,12160.25,4079.565,83.252,5,2,0,0,1,1,0,35.131,35.131,0.24,1,1,1,1
榮創,光電業,3437,809,656,662,569,0.2868,6,0.0068,63117,0.5035,1,0.00315,411.8022,9253.77,3332.3986,0.004,7,3,0,0,0.875,1,26.386,68.3135,98.51,0.0007,1,1,1,1
晶睿,光電業,3454,1114,960,909,721,0.2857,2,0.002,11155,6.88875,2,0,84.36,1010.79,807.6236,0.6851,9,3,1,0.11,1,1,0,23.796,23.796,0.00385,1,1,1,1
群創,光電業,3481,1312,1158,1122,747,0.1335,30,0.0011,21307558.92,60.87,2,0.0041,305787.56,3014686.89,609013.89,0,7,3,0,0,0.9762,1,24993,75253,100246,0.0003,1,1,1,1
揚明光,光電業,3504,899,766,739,622,0.181,12,0.0138,82784,0.5115,2,0.03615,0.52,14688.75,5000.125,0.26905,7,3,2,0.29,1,1,310.705,119.285,57,0.0857,1,1,1,1
晶彩科,光電業,3535,1011,851,855,750,0.0282,3,0.014,5153,3.663,1,0,764.86,963.3345,807.6236,0.544,9,3,0,0,0.87,1,0,26.2,26.2,0.186,1,1,1,1
州巧,光電業,3543,887,752,675,566,0.0554,13,0.0343,47992,35.2549,1,0.23285,655.145,39959.125,323847.01,3.40765,9,3,0,0,0.9812,1,914.254,796.146,32.15,0.1438,1,1,1,1
牧德,光電業,3563,1394,1183,1157,943,0.0357,0,0,84712,11.85,3,0.03615,25,744,5000.125,1.045,9,3,0,0,1,1,310.705,119.285,10,0.0857,1,1,1,1
聯合再生,光電業,3576,884,708,665,450,0.2443,17,0.0097,682595,56.75,3,0.01555,317.4,65229.5,10447.73,5.45,11,3,0,0,0.9394,0.4545,1828.2,1585.3,3413.5,0.28,1,1,1,1
艾笛森,光電業,3591,939,783,634,505,0.3438,1,0.0069,13200,13.7598,4,0,1309.77,1963.645,807.6236,1.3653,8,3,2,0.25,0.9844,1,0.308,6.992,7.3,0.0076,1,1,1,1
洋華,光電業,3622,1168,1036,832,699,0.216,0,0,4592,3.16,1,0,20.84,981.85,807.6236,0.0011,9,3,2,0.2222,1,1,1,24,25,0.0172,1,1,1,1
TPK-KY,光電業,3673,1039.5,892,811,707,0.25,26,0.0001,5620456,0.0545,4,0.4657,7262.71,347089.6,38680.13,0.0038,8,3,0,0,0.964,1,348.98,6942.07,7291.05,0.0001,1,1,1,1
富采,光電業,3714,2782,2575,883,720,0.245,0,0,663,3.563,4,0,263.3605,18530.55,76956.08,242.7,9,5,0,0,1,1,88.76,176.67,23.5,0.05105,1,1,1,1
太極,光電業,4934,1509,1346,898,835,0.25,0,0,71362,23.28725,1,0.02125,484.6343,4024.565,4074.1786,1.38065,7,3,1,0.1429,0.9429,1,286.45,612.54,898.99,0.3906,1,1,1,1
茂林-KY,光電業,4935,1328,1178.5,831,703.5,0.302,0,0,94904.5,20.61025,3,0.02125,8452.0993,16828.845,8437.9186,1.27815,7,3,1,0.1429,0.9762,1,190.665,581.21625,771.88125,0.3691,1,1,1,1
嘉彰,光電業,4942,1147,1011,764,572,0.263,0,0,40228,23.8645,1,0,267.2586,1690.33,60.4572,1.2013,7,3,0,0,1,1,0,1030.29,1030.29,0.6112,1,1,1,1
光鋐,光電業,4956,742,622,660,566,0.26,0,0,149581,86.3184,1,0.034,309.135,20542.1,5000.125,9.785,9,3,0,0,0.9375,0.6667,381.33,132.1425,513.4725,0.2222,1,1,1,1
誠美材,光電業,4960,971,777,766,696,0.1176,20,0.018,622344,17.356,2,0.0125,16636.94,31967.36,16815.38,1.355,9,3,0,0,0.9818,1,1000,3559,4559,0.127,1,1,1,1
佳凌,光電業,4976,617,523,549,522,0.2,4,0.0045,385962.5,12.198,1,0.00625,8452.0993,16117.9,8437.9186,1.0452,9,3,1,0.1111,1,1,690.665,1845.57125,2536.23625,0.06355,1,1,1,1
達興材料,光電業,5234,1790,1595,1466,1097,0.225,0,0,102496,22.71,1,0.03615,702.01,6358.8,8087.9,1.56,9,3,0,0,1,1,572.9,194.79,767.69,0.17,1,1,1,1
乙盛-KY,光電業,5243,1887,1698.5,1327.5,1015.5,0.186,1,0.0002,52532,14.875,1,0.02125,8669.475,3313.62,12451.64,1.1477,7,3,0,0,1,1,286.45,98.17,384.62,0.08505,1,1,1,1
弘凱,光電業,5244,1984,1802,1189,934,0,0,0,969748,11.3551,0,0.015,1929.705,60845.01,71144.545,0.7866,7,3,0,0,1,1,331.45,3373.395,3704.845,0.08535,1,1,1,1
慧友,光電業,5484,797,648,670,584,0.27,0,0,2568,7.04,1,0,392.85,268.44,807.6236,0.7354,7,3,1,0.1429,0.9733,0.4286,0,1.55,1.55,0.0001,1,1,1,1
彩晶,光電業,6116,1360,1240,1157,1014,0.13,21,0.0085,5055.22,0.109,2,0,106919.68,282698.47,152357.37,5.271,7,3,4,0.57,0.98,1,3983.75,7047.18,11030.93,0.106,1,1,1,1
達運,光電業,6120,1271,1065,890,711,0.178,3,0.0038,108.9,1.8745,1,0,992,96263,4079.565,479,7,3,1,0.1429,1,1,119,9444,9563,0.144,1,1,1,1
華興,光電業,6164,874,723,653,584,0.2105,0,0,111981.6,63477.0085,1,0,1650.1013,84399.35,35725.845,0.58175,9,3,1,0.1111,0.8888,1,2238.681,218.176,2456.8595,0.0007,1,1,1,1
宏齊,光電業,6168,989,856,802,702,0.31,4,0.0001,50860.2,0.017,1,0.00315,75.1526,10418.78,6604.34,0.0035,7,3,0,0,0.9762,1,4.262,92.847,97.109,0,1,1,1,1
瑞儀,光電業,6176,1516,1335,1195,919,0.25,17,0.018,1837000,0.0002,4,0.03,3157.4,115331.22,134201.19,0.0132,10,4,1,0.1,0.9904,1,90,6552,6642,0.0007,1,1,1,1
今國光,光電業,6209,621,490,511,467,0.1974,13,0.0142,166476,63528.795,1,0.034,309.135,14295,5000.125,9.785,8,2,1,0.125,0.87,0.375,46.77,138.33,185.1,0.1344,1,1,1,1
天瀚,光電業,6225,1098,921,1015,1055,0.66,0,0,1039663.6,7.3085,1,0.015,1650.1013,84399.35,35725.845,0.58175,5,2,4,0.8,0.87,0,403.621,9662.0535,10065.6745,0.053,1,1,1,1
光鼎,光電業,6226,1249,1103,859,711,0.5,0,0,1014287.95,7.795,1,0.015,2108.525,127321.46,35725.845,240.08,9,3,1,0.11,0.9675,0,460.99,14337.63,14798.62,0.0007,1,1,1,1
台表科,光電業,6278,1086,955,665,539,0.38,0,0,64874,0.99,1,0.00315,225.5761,6463.6,3332.3986,0.004,10,3,4,0.4,0.8875,0.6,48.51,43.78,92.29,0.0014,1,1,1,1
悅城,光電業,6405,757,654,669,648,0.26,5,0.018,173103,126954,1,0.034,98.51265,12665.575,5000.125,4.53,7,3,0,0,0.98,1,4473.1,343.505,4816.61,0.1022,1,1,1,1
元晶,光電業,6443,669,540,568,479,0.1666,25,0.0176,371000,736.52,1,0,4932.08,36196.69,13108.27,6.576,8,3,0,0,0.9636,1,513.405,6902.385,2452.17,4.87,1,1,1,1
GIS-KY,光電業,6456,1173.5,1012,937,883,0.132,14,0.0006,2028467,14.6,2,0,3225.05,158379.92,64847.35,1.16,7,3,0,0,0.97,1,802.98,19231.26,20034.24,0.0018,1,1,1,1
安集,光電業,6477,571,469,480,461,0.44,6,0.0002,18717,0.019,1,0,697.065,1963.645,76956.08,0.6851,9,3,1,0.11,0.98,1,0.68,176.487,177.167,0.71,1,1,1,1
中揚光,光電業,6668,901,779,729,670,0.2222,2,0.0049,35708,5.92,1,0,126.805,6426.84,1554.79,10.78,7,3,0,0,1,1,127.53,91.88,219.41,0.24,1,1,1,1
惠特,光電業,6706,1237,1125,997,671,0.2368,1,0.0014,31167,0.0055,2,0,29.3472,7105.08,807.6236,0.0012,9,3,1,0.1111,0.9861,1,0,129.769,129.769,0,1,1,1,1
錸寶,光電業,8104,973,813,702,597,0.0476,5,0.0215,167753,103.59,2,0.002,309.135,13818.56,5000.125,8.53,9,3,3,0.33,0.9815,1,68.26,45.88,114.14,0.07,1,1,1,1
凌巨,光電業,8105,905,770,762,657,0.25,3,0.002,2849321,7.3001,2,0.015,159966.7,98925.11,99524.27,0.84,7,3,0,0,0.898,1,1888.14,3473.25,5361.39,0.0018,1,1,1,1
明基材,光電業,8215,1192,1032,1055,745,0.27,4,0,451700,2.74,4,0.0186,19048.38,40529.57,9401.16,3.61,8,3,0,0,1,1,994.81,13612.77,14607.58,0.22,1,1,1,1
聯強,電子通路業,2347,1383,1205,1179,1006,0.5016,2,0.0027,21696,18.23,5,0,1697,2379,3196.395,12.57,7,3,1,0.1429,0.9762,1,0,140,140,0.13,1,1,1,1
精技,電子通路業,2414,1151,994,907,815,0.1967,1,0.0025,4900,0.2342,1,0,21.54,714.4143,1294.735,0.0341,9,3,1,0.1111,1,1,0,20.2915,3.5,0.0167,1,1,1,1
燦坤,電子通路業,2430,642,519,693,633,0.3,56,0.0229,5863,0.1983,2,0,863.56,642.57215,95.4763,0.02405,7,3,1,0.1429,0.9821,1,0,80.742,14.9,0.00865,1,1,1,1
華立,電子通路業,3010,2092,1840,1431,1155,0.1111,1,0.0024,3565,0.21975,2,1,1443.18,1474.06,1294.735,5235,8,2,1,0.125,1,0.625,0,5.5,5.5,0.001,1,1,1,1
增你強,電子通路業,3028,1273,1100,1048,923,0.321,3,0.004,6826,0.1624,1,0,21.54,570.73,95.4763,0.014,10,3,0,0,1,1,0,69.907,26.3,0.0006,1,1,1,1
威健,電子通路業,3033,1762,1557,1350,1191,0.0978,1,0.002,4629,0.41,1,0,30.12,386.06,1294.735,0.0372,7,3,1,0.1429,0.9841,1,0,21.484,21.484,0.0019,1,1,1,1
文曄,電子通路業,3036,1885,1684,1373,1088,0.261,0,0,11138,0.42,20,0,144.6972,1038.55,190.9526,0.0442,7,3,3,0.4286,0.9881,1,0,118.33,118.33,0.0003,1,1,1,1
益登,電子通路業,3048,1644,1465,1345,1111,0.5,0,0,3109,0.0295,1,0.5,21.54,419,1294.735,0.004,9,3,1,0.11,0.98,1,0,20.2915,8,0.0001,1,1,1,1
蔚華科,電子通路業,3055,2488,2126,1288,1155,0.0588,0,0,7883.5,0.415,1,0,12.96,1851.42,0,1.57,7,3,3,0.43,0.96,1,0,69.907,69.907,0.001,1,1,1,1
全科,電子通路業,3209,1524,1314,1086,981,0.081,0,0,1504,3.19,2,0.5,173.5983,259.92,1294.735,0.55,7,3,0,0,1,1,0,20.2915,48.55,0.1,1,1,1,1
弘憶股,電子通路業,3312,1575,1385,969,872,0.1818,0,0,4165,1.6762,4,0,87.4086,415.325,95.4763,0.282,6,2,1,0.1667,0.9714,1,0,69.907,37.425,0.0503,1,1,1,1
安馳,電子通路業,3528,1847,1644,1116,1029,0.3256,0,0,6321,1.805,1,0.5,87.4086,649.235,95.4763,0.2971,7,3,0,0,1,1,0,69.907,83.44,0.05095,1,1,1,1
大聯大,電子通路業,3702,2848,2586,1714,1484,0.368,0,0,26908,11.08,9,0,819.25,2772.12,6392.79,0.03,11,4,1,0.0909,0.9739,1,0,129.165,381.6522,0.18,1,1,1,1
崇越,電子通路業,5434,2137,1893,1529,1179,0.24,0,0,5.2303,0,2,0.5,334.2366,741.2594,2589.47,0,9,3,2,0.222,0.986,0.444,0,19.099,19.099,0,1,1,1,1
豐藝,電子通路業,6189,1784,1539,1165,913,0,0,0,3471,0.1983,1,0.5,375491,254755,1390.2113,0.02405,7,3,2,0.2857,0.9796,1,0,4.98,4.98,0.00865,1,1,1,1
全國電,電子通路業,6281,917,768,783,715,0.25,13,0.0077,24302,14.655,2,0.5,1258.125,17779.69,3196.395,6.3,11,3,0,0,0.9697,1,0,72.75,260.8261,0.155,1,1,1,1
展碁國際,電子通路業,6776,1432,1188,1057,903,0.446,0,0,7467,0.35,5,0,30,613,750.195,0.03,7,4,1,0.1429,0.9714,1,0,69.907,10.14,0,1,1,1,1
長華*,電子通路業,8070,3323,3086,1981,1312,0.34,0,0,1789952,0.0866,1,0.1265,1869,49582,750.195,0.0025,9,3,0,0,0.9667,1,13247,5408,18655,0.0009,1,1,1,1
陞泰,電子通路業,8072,1017,894,554,475,0.5,0,0,5469,0.175,1,0.06325,16.6965,9196.345,2044.93,12.9515,7,4,2,0.286,1,1,0,12.0395,7.56,0,1,1,1,1
至上,電子通路業,8112,2509,2121,1380,1238,0.1515,0,0,3736.11515,0.175,2,0,3.393,232.317,1500.39,25.873,7,3,1,0.1429,0.8571,1,0,20.2915,14.6195,0,1,1,1,1
三商電,資訊服務業,2427,959,826,744,692,0.16,0,0,1976,6.31,1,0.013,2.75,194.7,122,0.62,7,2,0,0,0.9762,1,0,50.31,50.31,0.071,1,1,1,1
凌群,資訊服務業,2453,1189,1009,885,811,0.2,3,0.0026,9025,1.618,1,0.013,4.006,1132,122,0.2029,7,3,2,0.29,1,0.57,0,26.735,32.16,0.0058,1,1,1,1
華經,資訊服務業,2468,923,769,662,595,0.2727,5,0.019,1606,695.655,1,0.013,0,340,0,209.31,7,3,4,0.5714,1,0.8571,0,26.735,16.9,1.6155,1,1,1,1
資通,資訊服務業,2471,1434,1246,1172,1078,0.23,0,0,7265,3032.309,2,0.013,1.256,783.15,244,217.25145,7,2,1,0.14,0.93,1,0,26.735,0.036,2.0279,1,1,1,1
敦陽科,資訊服務業,2480,1222,1040,1004,932,0.2612,0,0,1385,1385,4,0.013,5.5,412.5,122,418,10,3,1,0.1,0.96,1,0,3.16,3.16,3.16,1,1,1,1
零壹,資訊服務業,3029,1466,1273,1050,849,0.52,0,0,4325,693.309,2,0.013,2.75,772.25,122,209.10145,8,3,0,0,0.9843,1,0,26.735,1.598,1.5829,1,1,1,1
傳奇,資訊服務業,4994,902,765,723,650,0.4286,0,0,11122.5,2417.185,2,0.013,4.881,1887.598,283.44,500.579,5,3,1,0.2,0.9667,1,0,26.735,35.475,2.055,1,1,1,1
訊連,資訊服務業,5203,1692,1491,1405,1125,0.152,0,0,6063,6063,4,0.013,1.256,434.3,122,434.3,7,3,1,0.1429,1,1,0,26.735,2.043,3.605,1,1,1,1
邁達特,資訊服務業,6112,1130,963,992,788,0.4273,4,0.005,4819,4819,4,0.013,2.512,995.686,122,998.198,8,3,2,0.25,1,1,0,26.735,4.05,4.05,1,1,1,1
關貿,資訊服務業,6183,1272,1102,1089,955,0.0577,1,0.0015,10.194,0.0046,1,0.013,185.8869,1192.16,122,0.6229,15,3,3,0.2,0.94,1,0,26.735,1.906,0.0009,1,1,1,1
精誠,資訊服務業,6214,1107,940,962,787,0.226,5,0.0013,17426,15.37,4,0.013,7.25,2779.51,566.88,2.96,13,3,2,0.1538,0.989,1,0,26.735,66.9,0.06,1,1,1,1
益航,貿易百貨,2601,1170,959,1035,909,0.2941,0,0,1023.22,511250.001,1,0.00025,1305.5,61053,27.849,30499.38,7,3,0,0,0.9524,1,0,192.4,246.2,179769.62,1,1,1,1
欣欣,貿易百貨,2901,853,689,568,518,0.4444,0,0,58965,511250.001,1,0.00025,1305.5,3201.57,27.849,30499.38,9,2,3,0.33,0.968,0.66,0,192.4,192.4,89884.82,1,1,1,1
遠百,貿易百貨,2903,853,771,700,653,0.2545,0,0,1569654,3346.8,1,0.0005,4034.3,67146.2,51582.5,151.77,7,3,3,0.4286,0.9756,1,0,192.4,6776,14.45,1,1,1,1
三商,貿易百貨,2905,2850,2676,874,742,0.4796,2,0.0011,1931.45,511250.001,1,0,254.575,808.77,27.849,30499.38,9,3,0,0,0.9559,1,0,192.4,351.3,89884.82,1,1,1,1
高林,貿易百貨,2906,914,766,564,507,0.515,0,0,814309.5,1857.4,1,0.00025,2257.65,35173.885,118746.61,77.36,12,3,1,1,0.96,1,0,192.4,3484.2,10.925,1,1,1,1
特力,貿易百貨,2908,1165,916,926,795,0.6667,2,0.0004,53.9,0.002,1,0.00025,28.15,1530.13,27.849,0.07,7,4,2,0.286,0.9821,1,0,192.4,402.6,0.02,1,1,1,1
統領,貿易百貨,2910,725,600,560,514,0.0389,0,0,31387,1857.4,1,0.00025,2257.65,1759.56,25818.649,77.36,10,3,2,0.2,0.97,0,0,192.4,3484.2,10.925,1,1,1,1
麗嬰房,貿易百貨,2911,577,470,477,434,0.4615,0,0,13904.5,1673.401,1,0.00025,481,1759.56,25818.649,75.92,7,3,2,0.2857,0.9762,1,0,192.4,246.2,89884.82,1,1,1,1
統一超,貿易百貨,2912,811,681,933,807,0.4954,22,0.0026,2483875,368,4,0.00025,31252.97,464932.82,185910.72,2.95,13,3,2,0.1538,1,1,0,192.4,56156.01,7.4,1,1,1,1
農林,貿易百貨,2913,808,647,583,471,0.43,5,0.0147,31387,1857.4,1,0.00025,2257.65,1759.56,118746.61,77.36,13,3,2,0.1538,0.8681,0.6923,0,192.4,3484.2,10.925,1,1,1,1
潤泰全,貿易百貨,2915,755,642,540,420,0.41,0,0,3809,511250.001,1,0.00025,254.575,317.55,27.849,30499.38,8,2,1,0.125,0.9,1,0,192.4,351.3,89884.82,1,1,1,1
淘帝-KY,貿易百貨,2929,666,556,508.5,427,0.22,0,0,1931.45,1673.401,1,0.00025,254.575,923.84,118746.61,75.92,5,3,0,0,0.9821,0.6,0,192.4,3589.3,7.235,1,1,1,1
三商家購,貿易百貨,2945,442,356,413,346,0.57,42,0.0111,24000,511250.001,1,0.00025,1305.5,1205.885,54.798,30499.38,9,3,0,0,0.9111,0.5556,0,192.4,300,89884.82,1,1,1,1
日成-KY,貿易百貨,4807,598.5,499,476.5,383,0.375,0,0,13904.5,511434,3,0.00025,15866.985,232625.185,92982.759,30500.82,7,3,1,0.1428,0.9047,1,0,192.4,28228.005,3.71,1,1,1,1
台南-KY,貿易百貨,5906,510,412,462.5,403.5,0.3333,0,0,16197.5,511434,1,0.00025,16691.485,960.275,27.849,30500.82,7,3,2,0.28,0.91,1,0,192.4,28228.005,3.71,1,1,1,1
大洋-KY,貿易百貨,5907,510,412,462.5,403.5,0.52,0,0,16197.5,1022500,1,0.00025,1305.5,960.275,27.849,60998.69,7,3,2,0.2857,0.9524,1,0,192.4,246.2,89892.035,1,1,1,1
金麗-KY,貿易百貨,8429,577.5,469,494.5,447.5,0,0,0,15534,511250.001,1,0.00025,2130,1205.885,27.849,30499.38,7,3,0,0,0.83,1,0,192.4,351.3,89884.82,1,1,1,1
阿瘦,貿易百貨,8443,578,468,512,461,0.5,15,0.0269,16861,511250.001,1,0.00025,1305.5,1603,0.9,30499.38,7,3,1,0.1429,0.9643,1,0,192.4,351.3,89884.82,1,1,1,1
山隆,油電燃氣業,2616,753,646,824,776,0.1128,0,0,1107071486,1784.7536,1,0,13430785.21,61101.395,60285231.72,21.5,9,3,2,0.2222,0,0.0056,423,1216709,621831.44,0.98065,1,1,1,1
台塑化,油電燃氣業,6505,1683,1490,1546,1452,0.0802,2,0.0004,2213182971,3569,4,0,26482766.95,119051.03,60285231.72,43,15,3,1,0.067,0.94,1,423,1216709,1217132,1.96,1,1,1,1
台汽電,油電燃氣業,8926,1684,1413,1192,1029,0.1538,0,0,960000,0.31305,4,0,378803.47,3151.76,60285231.72,0,13,3,1,0.08,0.9573,1,423,1216709,26530.88,0.00115,1,1,1,1
大台北,油電燃氣業,9908,1249,1074,1022,978,0.0433,0,0,15726,0.5072,1,0,189630.535,922.899,60285231.72,0.0297,15,3,2,0.133,0.933,0.866,423,1216709,42.594,0.0013,1,1,1,1
欣天然,油電燃氣業,9918,1211,1032,938,865,0.24,0,0,1840,1840,2,0,189630.535,197.49,60285231.72,197.49,24,5,3,0.125,0.8837,0.7917,423,1216709,5.2,5.2,1,1,1,1
新海,油電燃氣業,9926,1159,979,1222,1279,0.2439,0,0,7411,920.2536,1,0,457.6,560.1945,60285231.72,98.75985,15,3,2,0.1333,0.7938,0.4667,423,1216709,23.897,2.60065,1,1,1,1
欣高,油電燃氣業,9931,1100,937,897,820,0.02,0,0,8783,920.2536,1,0,189630.535,560.1945,60285231.72,98.75985,9,3,2,0.22,1,0.7,423,1216709,23.897,2.60065,1,1,1,1
全國,油電燃氣業,9937,438,367,487,393,0.4751,27,0.014,394051,0.1189,1,0,189630.535,4560.31,60285231.72,0.0051,9,3,2,0.2222,0.9667,1,423,1216709,929.34,0.001,1,1,1,1
萬企,觀光餐旅,2701,625,495,457,431,0.5,0,0,504801,0.3475,1,0,343328.705,6642.515,2771.56455,0.00545,5,3,1,0.2,1,1,0,168.0986,40905.36185,0.0004,1,1,1,1
